ID,Species, Lk, P1P2,P3P4,hC,dK,dL,phi,Area,Perimeter,Eccentricity, CD, AB,CD/AB
55,1,0.102861064,0.282911074,0.27364434,0.077029771,0.009888974,0.022719399,84.46007768,14100,0.037310851,0.936393941,77.46548985,232.9431659,0.33255103
56,1,0.097547348,0.253198539,0.26199988,0.068319938,0.010447594,0.017604794,29.91470781,13886,0.039193,0.952728416,69.91199795,243.9476032,0.286586124
57,1,0.094244642,0.228327597,0.233970267,0.075081723,0.005772345,0.021038151,35.14340478,11680,0.043322688,0.955782052,63.70610964,231.2563602,0.275478303
58,1,0.117654887,0.249448055,0.256112653,0.082820597,0.00658904,0.020414134,77.0339413,13838,0.039215277,0.953326976,69.63782845,243.5554086,0.285921913
59,1,0.133137404,0.27135301,0.268125335,0.081622117,0.008181895,0.017563403,78.94877731,13377,0.038939075,0.946689825,69.00902164,232.9621855,0.296224134
60,1,0.120170987,0.287527743,0.240183947,0.060686742,0.008280656,0.01994977,93.08721276,12393,0.041741144,0.93817257,70.27732489,220.2791129,0.319037624
61,1,0.102516073,0.269215086,0.273718572,0.062801877,0.009360982,0.023966007,106.4752097,12997,0.039200739,0.941302101,71.38900099,226.1016358,0.315738543
62,1,0.113161293,0.244489208,0.222549718,0.085727213,0.003121512,0.020349048,64.65994375,12603,0.04281679,0.957089372,65.06240879,241.685414,0.269202877
63,1,0.092020249,0.25395,0.253777305,0.073836784,0.012425699,0.019243361,85.03708369,14245,0.038491822,0.948437034,73.3499698,245.7456712,0.298479194
64,1,0.111034976,0.259401371,0.264743051,0.083819067,0.010585157,0.019853756,102.2497761,14367,0.037590172,0.943948454,73.47118048,243.1046103,0.302220433
65,1,0.094499302,0.25619512,0.257462477,0.061124134,0.004869441,0.020432542,69.66670104,14279,0.038290917,0.950714195,72.60824497,245.5762175,0.295664807
66,1,0.088049627,0.257289338,0.233680616,0.059321988,0.005925272,0.018621079,37.76302783,11506,0.042877455,0.950540958,64.56501185,224.339855,0.287800007
67,1,0.112153769,0.27477357,0.280637088,0.078609103,0.004858902,0.015911745,47.07381193,11784,0.040208927,0.936133315,70.89559499,212.2119537,0.334079178
68,1,0.103027664,0.24012625,0.228155281,0.079708973,0.007743206,0.017733622,86.26987787,13254,0.041017957,0.958850593,65.44781038,248.4690891,0.263404235
69,1,0.126360147,0.250575897,0.25412699,0.099287995,0.017663855,0.010122661,82.00270057,14422,0.038047774,0.948425234,72.49506042,245.2959836,0.295541164
